track_id,album_id,album_title,album_url,artist_id,artist_name,artist_url,artist_website,license_image_file,license_image_file_large,license_parent_id,license_title,license_url,tags,track_bit_rate,track_comments,track_composer,track_copyright_c,track_copyright_p,track_date_created,track_date_recorded,track_disc_number,track_duration,track_explicit,track_explicit_notes,track_favorites,track_file,track_genres,track_image_file,track_information,track_instrumental,track_interest,track_language_code,track_listens,track_lyricist,track_number,track_publisher,track_title,track_url
24,124,The Definitive Host,http://freemusicarchive.org/music/Brian_Joseph_Davis/The_Definitive_Host/,91,Brian Joseph Davis,http://freemusicarchive.org/music/Brian_Joseph_Davis/,brianjosephdavis.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,Brian Joseph Davis,,,11/26/2008 01:59:52 AM,11/26/2008,1,1:18,,,0,music/Blocks_Recording_Club/Brian_Joseph_Davis/The_Definitive_Host/Brian_Joseph_Davis_-_14_-_1988.mp3,"[{'genre_id': '1', 'genre_title': 'Avant-Garde', 'genre_url': 'http://freemusicarchive.org/genre/Avant-Garde/'}]",https://freemusicarchive.org/file/images/albums/Brian_Joseph_Davis_-_The_Definitive_Host_-_2009113012032959.jpg,,0,1953,en,45,,14,,1988,http://freemusicarchive.org/music/Brian_Joseph_Davis/The_Definitive_Host/1988
25,1697,On the Back of a Dying Beast: Volume 1,http://freemusicarchive.org/music/Borful_Tang/On_the_Back_of_a_Dying_Beast_Volume_1/,90,Borful Tang,http://freemusicarchive.org/music/Borful_Tang/,http://www.gigantesound.com/artist_borful.html,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,Borful Tang,,,11/26/2008 01:57:43 AM,8/30/2006,2,9:01,,,1,music/WFMU/Borful_Tang/On_the_Back_of_a_Dying_Beast_Volume_1/Borful_Tang_-_06_-_Oh_Kap_Soon.mp3,"[{'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}]",https://freemusicarchive.org/file/images/albums/Borful_Tang_-_On_the_Back_of_a_Dying_Beast_Volume_1_-_2009113012020300.jpg,,0,1508,en,55,,6,,Oh Kap Soon,http://freemusicarchive.org/music/Borful_Tang/On_the_Back_of_a_Dying_Beast_Volume_1/Oh_Kap_Soon
26,124,The Definitive Host,http://freemusicarchive.org/music/Brian_Joseph_Davis/The_Definitive_Host/,91,Brian Joseph Davis,http://freemusicarchive.org/music/Brian_Joseph_Davis/,brianjosephdavis.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,Brian Joseph Davis,,,11/26/2008 01:59:45 AM,11/26/2008,1,1:22,,,0,music/Blocks_Recording_Club/Brian_Joseph_Davis/The_Definitive_Host/Brian_Joseph_Davis_-_10_-_1966.mp3,"[{'genre_id': '1', 'genre_title': 'Avant-Garde', 'genre_url': 'http://freemusicarchive.org/genre/Avant-Garde/'}]",https://freemusicarchive.org/file/images/albums/Brian_Joseph_Davis_-_The_Definitive_Host_-_2009113012032959.jpg,,0,658,en,82,,10,,1966,http://freemusicarchive.org/music/Brian_Joseph_Davis/The_Definitive_Host/1966
27,100,On Opaque Things,http://freemusicarchive.org/music/Bird_Names/On_Opaque_Things/,80,Bird Names,http://freemusicarchive.org/music/Bird_Names/,http://northern-spy.com/artists/bird-names/,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],256000,0,,,,11/26/2008 01:50:38 AM,11/26/2006,1,3:02,,,24,music/WFMU/Bird_Names/On_Opaque_Things/Bird_Names_-_12_-_We_Want_to_be_Old.mp3,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",https://freemusicarchive.org/file/images/albums/Bird_Names_-_On_Opaque_Things_-_20100201151648616.jpg,,0,5585,en,4495,,12,,We Want to be Old,http://freemusicarchive.org/music/Bird_Names/On_Opaque_Things/We_Want_to_be_Old
28,124,The Definitive Host,http://freemusicarchive.org/music/Brian_Joseph_Davis/The_Definitive_Host/,91,Brian Joseph Davis,http://freemusicarchive.org/music/Brian_Joseph_Davis/,brianjosephdavis.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,Brian Joseph Davis,,,11/26/2008 01:58:49 AM,11/26/2008,1,4:40,,,1,music/Blocks_Recording_Club/Brian_Joseph_Davis/The_Definitive_Host/Brian_Joseph_Davis_-_01_-_Eula.mp3,"[{'genre_id': '1', 'genre_title': 'Avant-Garde', 'genre_url': 'http://freemusicarchive.org/genre/Avant-Garde/'}]",https://freemusicarchive.org/file/images/albums/Brian_Joseph_Davis_-_The_Definitive_Host_-_2009113012032959.jpg,,0,477,en,194,,1,,Eula,http://freemusicarchive.org/music/Brian_Joseph_Davis/The_Definitive_Host/Eula
29,133,Lingua Ignota,http://freemusicarchive.org/music/Celesteville/Lingua_Ignota/,98,Celesteville,http://freemusicarchive.org/music/Celesteville/,http://www.tapemountain.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],160000,0,,,,11/26/2008 02:02:11 AM,1/01/2001,1,2:18,,,0,music/WFMU/Celesteville/Lingua_Ignota/Celesteville_-_04_-_One_Rose_Among_Many.mp3,"[{'genre_id': '27', 'genre_title': 'Lo-Fi', 'genre_url': 'http://freemusicarchive.org/genre/Lo-fi/'}]",https://freemusicarchive.org/file/images/albums/Celesteville_-_Lingua_Ignota_-_2009113012109752.jpg,,0,259,en,36,,4,,One Rose Among Many,http://freemusicarchive.org/music/Celesteville/Lingua_Ignota/One_Rose_Among_Many
30,1697,On the Back of a Dying Beast: Volume 1,http://freemusicarchive.org/music/Borful_Tang/On_the_Back_of_a_Dying_Beast_Volume_1/,90,Borful Tang,http://freemusicarchive.org/music/Borful_Tang/,http://www.gigantesound.com/artist_borful.html,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,Borful Tang,,,11/26/2008 01:57:28 AM,8/30/2006,2,6:35,,,1,music/WFMU/Borful_Tang/On_the_Back_of_a_Dying_Beast_Volume_1/Borful_Tang_-_05_-_Electronic_Interlude_VI.mp3,"[{'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}]",https://freemusicarchive.org/file/images/albums/Borful_Tang_-_On_the_Back_of_a_Dying_Beast_Volume_1_-_2009113012020300.jpg,,0,2864,en,587,,5,,Electronic Interlude VI,http://freemusicarchive.org/music/Borful_Tang/On_the_Back_of_a_Dying_Beast_Volume_1/Electronic_Interlude_VI
31,1,AWOL - A Way Of Life,http://freemusicarchive.org/music/AWOL/AWOL_-_A_Way_Of_Life/,1,AWOL,http://freemusicarchive.org/music/AWOL/,http://www.AzillionRecords.blogspot.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,,,,11/26/2008 01:48:14 AM,11/26/2008,1,3:57,Radio-Unsafe,,1,music/WFMU/AWOL/AWOL_-_A_Way_Of_Life/AWOL_-_04_-_Electric_Ave.mp3,"[{'genre_id': '21', 'genre_title': 'Hip-Hop', 'genre_url': 'http://freemusicarchive.org/genre/Hip-Hop/'}]",https://freemusicarchive.org/file/images/albums/AWOL_-_AWOL_-_A_Way_Of_Life_-_2009113011911435.jpg,,0,1470,en,514,,4,,Electric Ave,http://freemusicarchive.org/music/AWOL/AWOL_-_A_Way_Of_Life/Electric_Ave
32,136,Kohoutek,http://freemusicarchive.org/music/Celesteville/Kohoutek/,98,Celesteville,http://freemusicarchive.org/music/Celesteville/,http://www.tapemountain.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],128000,0,,,,11/26/2008 02:02:07 AM,,1,2:06,,,0,music/WFMU/Celesteville/Kohoutek/Celesteville_-_04_-_Council_Bluffs.mp3,"[{'genre_id': '27', 'genre_title': 'Lo-Fi', 'genre_url': 'http://freemusicarchive.org/genre/Lo-fi/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",https://freemusicarchive.org/file/images/albums/Celesteville_-_Kohoutek_-_2009113012108751.jpg,,0,888,en,22,,4,,Council Bluffs,http://freemusicarchive.org/music/Celesteville/Kohoutek/Council_Bluffs
33,4,Niris,http://freemusicarchive.org/music/Chris_and_Nicky_Andrews/Niris/,4,Nicky Cook,http://freemusicarchive.org/music/Chris_and_Nicky_Andrews/,,http://i.creativecommons.org/l/by-nc-nd/3.0/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,http://creativecommons.org/licenses/by-nc-nd/3.0/,[],256000,0,,,,11/26/2008 01:49:53 AM,1/01/2008,1,1:44,,,0,music/WFMU/Nicky_Cook__Chris_Andrews/Niris/Nicky_Cook__Chris_Andrews_-_08_-_Yosemite.mp3,"[{'genre_id': '76', 'genre_title': 'Experimental Pop', 'genre_url': 'http://freemusicarchive.org/genre/Experimental_Pop/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",https://freemusicarchive.org/file/images/albums/Chris_and_Nicky_Andrews_-_Niris_-_2009113012134556.jpg,,0,252,en,171,,8,,Yosemite,http://freemusicarchive.org/music/Chris_and_Nicky_Andrews/Niris/Yosemite
34,105,III: Metamorpus,http://freemusicarchive.org/music/Black_Pus/III_Metamorpus/,83,Black Pus,http://freemusicarchive.org/music/Black_Pus/,http://laserbeast.com/,http://i.creativecommons.org/l/by-nc-nd/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 3.0 United States,http://creativecommons.org/licenses/by-nc-nd/3.0/us/,[],128000,0,,,,11/26/2008 01:51:17 AM,11/26/2008,1,2:47,,,1,music/WFMU/Black_Pus/III_Metamorpus/Black_Pus_-_02_-_Swampus.mp3,"[{'genre_id': '32', 'genre_title': 'Noise', 'genre_url': 'http://freemusicarchive.org/genre/Noise/'}]",https://freemusicarchive.org/file/images/albums/Black_Pus_-_III_Metamorpus_-_2009113011947078.jpg,,0,332,en,247,,2,,Swampus,http://freemusicarchive.org/music/Black_Pus/III_Metamorpus/Swampus
35,4,Niris,http://freemusicarchive.org/music/Chris_and_Nicky_Andrews/Niris/,4,Nicky Cook,http://freemusicarchive.org/music/Chris_and_Nicky_Andrews/,,http://i.creativecommons.org/l/by-nc-nd/3.0/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,http://creativecommons.org/licenses/by-nc-nd/3.0/,[],256000,0,,,,11/26/2008 01:48:56 AM,1/01/2008,1,5:11,,,0,music/WFMU/Nicky_Cook__Chris_Andrews/Niris/Nicky_Cook__Chris_Andrews_-_03_-_Spiritual_Level.mp3,"[{'genre_id': '76', 'genre_title': 'Experimental Pop', 'genre_url': 'http://freemusicarchive.org/genre/Experimental_Pop/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",https://freemusicarchive.org/file/images/albums/Chris_and_Nicky_Andrews_-_Niris_-_2009113012134556.jpg,,0,978,en,361,,3,,Spiritual Level,http://freemusicarchive.org/music/Chris_and_Nicky_Andrews/Niris/Spiritual_Level
36,109,Stripey Collection,http://freemusicarchive.org/music/Blah_Blah_Blah/Stripey_Collection/,84,Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/,http://sirhcswerdna.wix.com/chris-andrews#!blah-blah-blah/cbff,http://i.creativecommons.org/l/by-nc-nd/2.0/uk/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 2.0 UK: England ,http://creativecommons.org/licenses/by-nc-nd/2.0/uk/,[],256000,0,,,,11/26/2008 01:53:32 AM,11/26/1982,1,1:45,,,0,music/WFMU/Blah_Blah_Blah/Stripey_Collection/Blah_Blah_Blah_-_13_-_Burn.mp3,"[{'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",https://freemusicarchive.org/file/images/albums/Blah_Blah_Blah_-_Stripey_Collection_-_2009113011951561.jpg,,0,286,en,228,,13,,Burn,http://freemusicarchive.org/music/Blah_Blah_Blah/Stripey_Collection/Burn
37,107,4: All Aboard the Magic Pus,http://freemusicarchive.org/music/Black_Pus/4_All_Aboard_the_Magic_Pus/,83,Black Pus,http://freemusicarchive.org/music/Black_Pus/,http://laserbeast.com/,http://i.creativecommons.org/l/by-nc-nd/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 3.0 United States,http://creativecommons.org/licenses/by-nc-nd/3.0/us/,[],256000,0,Brian Chippendale,,,11/26/2008 01:52:20 AM,11/26/2008,1,6:13,,,4,music/WFMU/Black_Pus/4_All_Aboard_the_Magic_Pus/Black_Pus_-_08_-_Body_on_the_Tide.mp3,"[{'genre_id': '32', 'genre_title': 'Noise', 'genre_url': 'http://freemusicarchive.org/genre/Noise/'}]",https://freemusicarchive.org/file/images/albums/Black_Pus_-_4_All_Aboard_the_Magic_Pus_-_2009113011947989.jpg,,0,456,en,330,,8,,Body on the Tide,http://freemusicarchive.org/music/Black_Pus/4_All_Aboard_the_Magic_Pus/Body_on_the_Tide
38,112,30th Anniversary Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/,84,Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/,http://sirhcswerdna.wix.com/chris-andrews#!blah-blah-blah/cbff,http://i.creativecommons.org/l/by-nc-nd/2.0/uk/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 2.0 UK: England ,http://creativecommons.org/licenses/by-nc-nd/2.0/uk/,[],256000,0,,,,11/26/2008 01:53:51 AM,1/01/1981,1,1:36,,,0,music/WFMU/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/Blah_Blah_Blah_-_Blah_intro.mp3,"[{'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",https://freemusicarchive.org/file/images/albums/Blah_Blah_Blah_-_30th_Anniversary_Blah_Blah_Blah_-_2009113011950686.jpg,,0,423,en,322,,0,Cherry Red Music (UK),Blah intro,http://freemusicarchive.org/music/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/Blah_intro
39,132,blissblood.com,http://freemusicarchive.org/music/Cantonement_Jazz_Band/blissbloodcom_1761/,97,Cantonement Jazz Band,http://freemusicarchive.org/music/Cantonement_Jazz_Band/,http://www.blissblood.com/index_cantonement.html,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],160000,0,,,,11/26/2008 02:01:19 AM,1/01/2006,1,5:28,,,26,music/WFMU/Cantonement_Jazz_Band/blissbloodcom/Cantonement_Jazz_Band_-_01_-_Bessemer.mp3,"[{'genre_id': '3', 'genre_title': 'Blues', 'genre_url': 'http://freemusicarchive.org/genre/Blues/'}, {'genre_id': '37', 'genre_title': 'Jazz: Vocal', 'genre_url': 'http://freemusicarchive.org/genre/Jazz_Vocal/'}]",https://freemusicarchive.org/file/images/artists/Cantonement_Jazz_Band_-_20110701122343633.jpg,,0,8950,en,4833,,1,,Bessemer,http://freemusicarchive.org/music/Cantonement_Jazz_Band/blissbloodcom_1761/Bessemer
40,71,Thee Haunted Cobblestone Sunset Concert Series #7,http://freemusicarchive.org/music/Area_C/Thee_Haunted_Cobblestone_Sunset_Concert_Series_7/,546,Area C,http://freemusicarchive.org/music/Area_C/,http://www.areacmusic.com,http://i.creativecommons.org/l/by-nc-nd/3.0/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,http://creativecommons.org/licenses/by-nc-nd/3.0/,[],192000,0,,,,11/26/2008 01:45:18 AM,8/20/2004,1,2:02,,,2,music/WFMU/Area_C/Thee_Haunted_Cobblestone_Sunset_Concert_Series_7/Area_C_-_01_-_Track_01.mp3,"[{'genre_id': '30', 'genre_title': 'Field Recordings', 'genre_url': 'http://freemusicarchive.org/genre/Field_Recordings/'}]",https://freemusicarchive.org/file/images/albums/Area_C_-_Thee_Haunted_Cobblestone_Sunset_Concert_Series_7_-_2009113011851057.jpg,,0,345,en,362,,1,,Track 01,http://freemusicarchive.org/music/Area_C/Thee_Haunted_Cobblestone_Sunset_Concert_Series_7/Track_01_1_1127
41,84,Blue Piano,http://freemusicarchive.org/music/Ed_Askew/Blue_Piano/,127,Ed Askew,http://freemusicarchive.org/music/Ed_Askew/,http://www.facebook.com/ecaskew?v=feed ,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,,,,11/26/2008 01:47:05 AM,,1,3:12,,,1,music/WFMU/Ed_Askew/Blue_Piano/Ed_Askew_-_04_-_All_I_want_to_Do.mp3,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}]",https://freemusicarchive.org/file/images/albums/Ed_Askew_-_Blue_Piano_-_2009113012359847.jpg,,0,1780,en,754,,4,,All I want to Do,http://freemusicarchive.org/music/Ed_Askew/Blue_Piano/All_I_want_to_Do
42,105,III: Metamorpus,http://freemusicarchive.org/music/Black_Pus/III_Metamorpus/,83,Black Pus,http://freemusicarchive.org/music/Black_Pus/,http://laserbeast.com/,http://i.creativecommons.org/l/by-nc-nd/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 3.0 United States,http://creativecommons.org/licenses/by-nc-nd/3.0/us/,[],128000,0,,,,11/26/2008 01:51:42 AM,11/26/2008,1,3:54,,,1,music/WFMU/Black_Pus/III_Metamorpus/Black_Pus_-_05_-_Earth_aint_Enuff.mp3,"[{'genre_id': '32', 'genre_title': 'Noise', 'genre_url': 'http://freemusicarchive.org/genre/Noise/'}]",https://freemusicarchive.org/file/images/albums/Black_Pus_-_III_Metamorpus_-_2009113011947078.jpg,,0,339,en,324,,5,,Earth aint Enuff,http://freemusicarchive.org/music/Black_Pus/III_Metamorpus/Earth_aint_Enuff
43,122,Root,http://freemusicarchive.org/music/Borful_Tang/Root/,90,Borful Tang,http://freemusicarchive.org/music/Borful_Tang/,http://www.gigantesound.com/artist_borful.html,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,,,,11/26/2008 01:57:59 AM,7/05/2005,1,7:19,,,4,music/WFMU/Borful_Tang/Root/Borful_Tang_-_03_-_Majestic_Shuffle.mp3,"[{'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}]",https://freemusicarchive.org/file/images/albums/Borful_Tang_-_Root_-_2009113012020718.jpg,,0,1458,en,378,,3,,Majestic Shuffle,http://freemusicarchive.org/music/Borful_Tang/Root/Majestic_Shuffle
44,1,AWOL - A Way Of Life,http://freemusicarchive.org/music/AWOL/AWOL_-_A_Way_Of_Life/,1,AWOL,http://freemusicarchive.org/music/AWOL/,http://www.AzillionRecords.blogspot.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,,,,11/26/2008 01:48:20 AM,11/26/2008,1,3:26,Radio-Unsafe,,6,music/WFMU/AWOL/AWOL_-_A_Way_Of_Life/AWOL_-_06_-_This_World.mp3,"[{'genre_id': '21', 'genre_title': 'Hip-Hop', 'genre_url': 'http://freemusicarchive.org/genre/Hip-Hop/'}]",https://freemusicarchive.org/file/images/albums/AWOL_-_AWOL_-_A_Way_Of_Life_-_2009113011911435.jpg,,0,1933,en,1151,,6,,This World,http://freemusicarchive.org/music/AWOL/AWOL_-_A_Way_Of_Life/This_World
45,76,"Tarantula Downpour 7""",http://freemusicarchive.org/music/Argumentix/Tarantula_Downpour_7/,62,Argumentix,http://freemusicarchive.org/music/Argumentix/,http://www.belowpdx.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],192000,0,,,,11/26/2008 01:46:23 AM,2/01/2006,1,4:19,,,1,music/WFMU/Argumentix/Tarantula_Downpour_7/Argumentix_-_Lend_Me_a_Blanket.mp3,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}]",https://freemusicarchive.org/file/images/albums/Argumentix_-_Tarantula_Downpour_7_-_2009113011853298.jpg,,0,287,en,149,,0,,Lend Me a Blanket,http://freemusicarchive.org/music/Argumentix/Tarantula_Downpour_7/Lend_Me_a_Blanket
46,72,Boss of Goth,http://freemusicarchive.org/music/Argumentix/Boss_of_Goth/,62,Argumentix,http://freemusicarchive.org/music/Argumentix/,http://www.belowpdx.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],192000,0,James Squeaky,,,11/26/2008 01:46:21 AM,1/01/2006,1,2:09,,,0,music/WFMU/Argumentix/Boss_of_Goth/Argumentix_-_07_-_Petty_Hate_Machine.mp3,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}]",https://freemusicarchive.org/file/images/albums/Argumentix_-_Boss_of_Goth_-_2009113011851413.jpg,,0,529,en,160,,7,,Petty Hate Machine,http://freemusicarchive.org/music/Argumentix/Boss_of_Goth/Petty_Hate_Machine
47,100,On Opaque Things,http://freemusicarchive.org/music/Bird_Names/On_Opaque_Things/,80,Bird Names,http://freemusicarchive.org/music/Bird_Names/,http://northern-spy.com/artists/bird-names/,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],256000,0,,,,11/26/2008 01:50:17 AM,11/26/2006,1,2:26,,,3,music/WFMU/Bird_Names/On_Opaque_Things/Bird_Names_-_02_-_A_New_Map_for_Kissing.mp3,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",https://freemusicarchive.org/file/images/albums/Bird_Names_-_On_Opaque_Things_-_20100201151648616.jpg,,0,1549,en,532,,2,,A New Map for Kissing,http://freemusicarchive.org/music/Bird_Names/On_Opaque_Things/A_New_Map_for_Kissing
